link,address,geo_location,services,open_hours,prices
https://holtankoljak.net/mol_budakeszi_budaorsiu27498hrsz,"Budakeszi, Budaörsi u. 2749/8 hrsz.","47.50291061,18.92096710","['shop', ' mobiltelefon egyenlegfeltöltés', ' kenőolaj', ' kávé', ' hűségkártya', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' Wifi', ' nagynyomású kútoszlop', '']","['Hétfő:05:00 - 21:00', '\t\t\tKedd:05:00 - 21:00', '\t\t\tSzerda:05:00 - 21:00', '\t\t\tCsütörtök:05:00 - 21:00', '\t\t\tPéntek:05:00 - 21:00', '\t\t\tSzombat:05:00 - 21:00', '\t\t\tVasárnap:05:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', 'Lpg': '380.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_budapest_pestiut5xvii,"Budapest XVII, Pesti út. 5. (XVII.)","47.48439407,19.22774124","['nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' gépi autómosó', ' shop', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_budapest_xv_m312kmeszak-szilaspiheno,"Budapest XV, M3 12 km Észak - Szilas Pihenő","47.56663132,19.14533997","['WC', ' shop', ' mobiltelefon egyenlegfeltöltés', ' kávé', ' bankkártya elfogadás', ' AdBlue kannás', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' kamion parkoló', ' büfé', ' nagynyomású kútoszlop', ' HU-GO feltöltés', ' hűségkártya', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Prémium Gázolaj': '778.9,- Ft', '100-As Benzin E5': '721.9,- Ft', 'Gázolaj': '724.9,- Ft', 'Prémium Benzin E10': '711.9,- Ft', '95-ös Benzin E10': '670.7,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_heviz_heviziut,"Hévíz, Hévízi út  ","46.79169083,17.20072746","['Gyógyszer', ' Wifi', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', '']","['Hétfő:05:00 - 23:00', '\t\t\tKedd:05:00 - 23:00', '\t\t\tSzerda:05:00 - 23:00', '\t\t\tCsütörtök:05:00 - 23:00', '\t\t\tPéntek:05:00 - 23:00', '\t\t\tSzombat:05:00 - 23:00', '\t\t\tVasárnap:05:00 - 23:00']","{'Lpg': '380.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_szabadszallas_petofisandorut19,"Szabadszállás, Petőfi Sándor út 19.  ","46.87164688,19.23177338","['Pick Pack Pont', ' nagynyomású kútoszlop', ' UTA-kártya', ' bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 18:00']","{'Lpg': '380.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_budapest_kossuthlu3xxi,"Budapest XXI, Kossuth L. u. 3. (XXI.) ","47.43799210,19.07138443","['PB-gáz', ' nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' kenőolaj', ' kávé', ' hűségkártya', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' shop', ' UTA-kártya', ' Wifi', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'Lpg': '372.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_kiskunmajsa_halasiu99,"Kiskunmajsa, Halasi u. 99.  ","46.49020386,19.71996880","['kávé', ' bankkártya elfogadás', ' UTA-kártya', ' hűségkártya', ' autópálya-matrica', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' shop', ' gépi autómosó', ' nagynyomású kútoszlop', ' Wifi', ' Pick Pack Pont', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_miskolc_soltesznagykalmanu175jobb,"Miskolc, Soltész Nagy Kálmán u. 175. JOBB","48.08436584,20.78745270","['porszívó', ' nagynyomású kútoszlop', ' kézi autómosó', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' shop', ' UTA-kártya', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' WC', ' Wifi', '']","['Hétfő:06:00 - 18:00', '\t\t\tKedd:06:00 - 18:00', '\t\t\tSzerda:06:00 - 18:00', '\t\t\tCsütörtök:06:00 - 18:00', '\t\t\tPéntek:06:00 - 18:00', '\t\t\tSzombat:06:00 - 18:00', '\t\t\tVasárnap:06:00 - 18:00']","{'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '95-ös Benzin E10': '648.8,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/lukoil_szigetszentmiklos_csepeliut018880hrsz,"Szigetszentmiklós, Csepeli út 0188/80 hrsz","47.37056732,19.04806137","['HU-GO feltöltés', ' kenőolaj', ' büfé', ' kávé', ' bankkártya elfogadás', ' WC', ' pékség', ' kamion parkoló', ' keréknyomás mérő', ' hűségkártya', ' shop', ' DKV-kártya', ' ABC', ' UTA-kártya', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Gázolaj': '699.0,- Ft', '95-ös Benzin E10': '641.0,- Ft', 'Prémium Gázolaj': '729.0,- Ft', 'Adblue': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/magan_budapest_xv_rakospalotaihatarut14,"Budapest XV, Rákospalotai határút 14.","47.53101349,19.15416336","['shop', ' autópálya-matrica', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' bankkártya elfogadás', '']","['Hétfő:05:30 - 21:00', '\t\t\tKedd:05:30 - 21:00', '\t\t\tSzerda:05:30 - 21:00', '\t\t\tCsütörtök:05:30 - 21:00', '\t\t\tPéntek:05:30 - 21:00', '\t\t\tSzombat:05:30 - 14:00', '\t\t\tVasárnap:Zárva']","{'95-ös Benzin E10': '631.0,- Ft', 'Gázolaj': '692.0,- Ft'}"
https://holtankoljak.net/mol_mosonmagyarovar_m1-m15autopalyaipf1091,"Mosonmagyaróvár, M1 - M15. autópálya I. (Pf.:109/1)","47.87214661,17.21604538","['Pick Pack Pont', ' Gyógyszer', ' Lottózó', ' Zuhanyzó', ' Wifi', ' Étterem', ' HU-GO feltöltés', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' nagynyomású kútoszlop', ' PB-gáz', ' autópálya-matrica', ' gépi autómosó', ' shop', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Prémium Gázolaj': '801.0,- Ft', '95-ös Benzin E10': '685.0,- Ft', 'Gázolaj': '746.0,- Ft', '100-As Benzin E5': '722.0,- Ft', 'Lpg': '400.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_balatonkeresztur_7szfklut,"Balatonkeresztúr, 7.sz.fkl.út  ","46.69784546,17.37241173","['porszívó', ' pékség', ' PB-gáz', ' nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' hűségkártya', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' shop', ' UTA-kártya', ' Gyógyszer', ' Lottózó', ' Wifi', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/olajker_kft._mol_partner__tata_fallerjenout3molpartnerolajkerkft,"Tata, Faller Jenő út 3. (MOL Partner, OLAJKER KFT.)","47.65703583,18.34060669","['bankkártya elfogadás', ' kávé', ' kenőolaj', ' PB-gáz', ' shop', ' AdBlue kannás', ' nagynyomású kútoszlop', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 12:00', '\t\t\tVasárnap:Zárva']","{'95-ös Benzin E10': 'Nem ismert', 'Gázolaj': 'Nem ismert', 'Adblue': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_kalocsa_negyvennyolcasut52,"Kalocsa, Negyvennyolcas út  52.","46.53765869,18.98418808","['bankkártya elfogadás', ' hűségkártya', ' shop', ' gépi autómosó', ' autópálya-matrica', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' UTA-kártya', ' nagynyomású kútoszlop', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Lpg': '380.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/auchan_dunakeszi_nadasu6,"Dunakeszi, Nádas u. 6.","47.60604095,19.11260986","['bankkártya elfogadás', ' hűségkártya', ' PB-gáz', ' tankoló automata', ' autópálya-matrica', ' DKV-kártya', ' keréknyomás mérő', ' nagynyomású kútoszlop', ' porszívó', '']","['Hétfő:07:00 - 21:00', '\t\t\tKedd:07:00 - 21:00', '\t\t\tSzerda:07:00 - 21:00', '\t\t\tCsütörtök:07:00 - 21:00', '\t\t\tPéntek:07:00 - 21:00', '\t\t\tSzombat:07:00 - 21:00', '\t\t\tVasárnap:07:00 - 21:00']","{'Prémium Gázolaj': '679.0,- Ft', 'Gázolaj': '679.0,- Ft', '95-ös Benzin E10': '619.0,- Ft', '98-As Benzin E5': '669.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_karacsond_m3karacsondeszak,"Karácsond, M3, Karácsond Észak","47.71419144,20.00239182","['Étterem', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' UTA-kártya', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' porszívó', ' PB-gáz', ' autópálya-matrica', ' shop', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' WC', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Lpg': '435.9,- Ft', 'Prémium Gázolaj': '768.9,- Ft', '95-ös Benzin E10': '653.8,- Ft', 'Gázolaj': '704.9,- Ft', '100-As Benzin E5': '698.9,- Ft', 'Prémium Benzin E10': '684.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_zahony_4szfklut,"Záhony, 4.sz. fkl. út","48.39500809,22.16616821","['Lottózó', ' Wifi', ' HU-GO feltöltés', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' kamion parkoló', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' nagynyomású kútoszlop', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/szabi_kut_szekesfehervar_martirokutja13,"Székesfehérvár, Mártírok útja 13.","47.18960190,18.44784927","['keréknyomás mérő', ' WC', ' shop', ' porszívó', ' PB-gáz', ' nagynyomású kútoszlop', ' kézi autómosó', ' mobiltelefon egyenlegfeltöltés', ' AdBlue kannás', ' autópálya-matrica', ' kenőolaj', ' kávé', ' büfé', ' bankkártya elfogadás', ' Wifi', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:07:00 - 19:00', '\t\t\tVasárnap:07:00 - 19:00']","{'Gázolaj': '687.9,- Ft', '95-ös Benzin E10': '610.9,- Ft', '100-As Benzin E5': '645.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/shell_dunafoldvar_eloszallasiut,"Dunaföldvár, Előszállási út","46.81175232,18.89908791","['Wifi', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' büfé', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' kamion parkoló', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '663.7,- Ft', 'Prémium Benzin E10': '701.9,- Ft', 'Gázolaj': '724.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_budaors_repuloterkinizsiu40472hrsz,"Budaörs, Repülőtér (Kinizsi u. 4047/2 hrsz.)","47.44765472,18.97634125","['kenőolaj', ' UTA-kártya', ' büfé', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' pékség', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' nagynyomású kútoszlop', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' Wifi', ' Pick Pack Pont', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_budapest_xiii_bekeut58,"Budapest XIII, Béke út 58.","47.53779984,19.08391762","['mobiltelefon egyenlegfeltöltés', ' kávé', ' bankkártya elfogadás', ' WC', ' shop', ' AdBlue kannás', ' gépi autómosó', ' keréknyomás mérő', ' hűségkártya', ' autópálya-matrica', ' büfé', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Prémium Benzin E10': '701.9,- Ft', 'Gázolaj': '724.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/gpw_oil__albertirsa_bekeu43,"Albertirsa, Béke u. 43.","47.25876617,19.58874130","['PB-gáz', ' keréknyomás mérő', ' bankkártya elfogadás', ' mobiltelefon egyenlegfeltöltés', ' kávé', ' autópálya-matrica', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'95-ös Benzin E10': 'Nem ismert', 'Gázolaj': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_veszprem_almadiu171,"Veszprém, Almádi u. 17/1","47.08524323,17.92091560","['shop', ' Wifi', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' hűségkártya', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' AdBlue kannás', ' nagynyomású kútoszlop', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Lpg': '380.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_nagykanizsa_boszorkanyu2,"Nagykanizsa, Boszorkány u. 2.","46.46418762,17.01305771","['kávé', ' shop', ' bankkártya elfogadás', ' mobiltelefon egyenlegfeltöltés', ' hűségkártya', ' autópálya-matrica', ' AdBlue kannás', ' keréknyomás mérő', ' WC', ' Wifi', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'95-ös Benzin E10': '663.7,- Ft', 'Gázolaj': '724.9,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/omv_keszthely_csapasu25053,"Keszthely, Csapás u. 2505/3","46.77690887,17.24311638","['autópálya-matrica', ' bankkártya elfogadás', ' HU-GO feltöltés', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' mobiltelefon egyenlegfeltöltés', ' shop', ' WC', ' Wifi', ' büfé', ' DKV-kártya', ' UTA-kártya', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/oil_szekesfehervar_zamolyiuthrsz020226,"Székesfehérvár, Zámolyi út hrsz. 02022/6","47.21469498,18.41044044","['autópálya-matrica', ' shop', ' kávé', ' gépi autómosó', ' kézi autómosó', ' Gyorsszervíz', ' PB-gáz', ' nagynyomású kútoszlop', ' Mozgáskorlátozott mosdó', ' HU-GO feltöltés', ' bankkártya elfogadás', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': 'Nem ismert', 'Gázolaj': 'Nem ismert', 'Adblue': '549.0,- Ft'}"
