host_is_superhost,host_total_listings_count,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_cleanliness,review_scores_value,instant_bookable,reviews_per_month,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_are_shared,bathrooms_count,amenity_washer,amenity_hangers,amenity_long_term_stays_allowed,amenity_shampoo,amenity_dishes_and_silverware,amenity_elevator,amenity_tv,amenity_hot_water,amenity_workspace,amenity_stove,amenity_bed_linens,amenity_refrigerator,amenity_hair_dryer,amenity_iron,amenity_coffee_maker,amenity_cooking_basics,name_cleaned_length,description_cleaned_length,name_touristy
0,1.0,1,entire_place,2,1.0,1.0,39.0,0,0,12,0,5.0,5.0,0,0.23,1,0,Other,6.260273972602739,4.528767123287671,3.0712328767123287,0,1.0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,5,153,1
1,23.0,1,private_room,2,1.0,1.0,39.0,0,171,146,0,4.88,4.81,1,2.81,0,0,Landstra§e,6.747945205479452,4.410958904109589,1.463013698630137,1,2.5,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,9,168,1
1,12.0,1,private_room,2,1.0,1.0,39.0,0,171,140,0,4.93,4.85,1,2.72,0,0,Landstra§e,4.693150684931507,4.36986301369863,1.5726027397260274,1,2.5,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,9,168,1
1,12.0,1,private_room,4,1.0,2.0,49.0,0,201,162,0,4.91,4.81,1,3.17,0,0,Landstra§e,4.693150684931507,4.347945205479452,1.6986301369863013,1,2.5,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,9,168,1
0,1.0,1,entire_place,6,3.0,4.0,105.0,0,4,12,0,5.0,5.0,1,0.37,0,0,Mariahilf,8.556164383561644,2.838356164383561,4.043835616438356,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,136,0
0,1.0,0,private_room,3,2.0,1.0,42.0,0,0,25,0,4.76,4.84,1,0.49,0,0,Neubau,5.482191780821918,4.372602739726028,3.493150684931507,1,2.0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,8,160,0
0,15.0,1,entire_place,2,1.0,1.0,70.0,29,179,9,0,5.0,4.89,1,0.31,1,0,Alsergrund,6.476712328767123,2.493150684931507,1.652054794520548,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,2,165,0
0,1.0,1,entire_place,4,2.0,2.0,100.0,0,0,119,0,4.82,4.56,0,2.32,0,1,Rudolfsheim-Fnfhaus,4.561643835616438,4.356164383561644,1.6712328767123288,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6,55,0
0,2.0,1,entire_place,4,1.0,2.0,190.0,12,313,87,0,4.97,4.86,0,1.69,1,0,Innere Stadt,5.232876712328767,4.36986301369863,1.6767123287671233,0,1.5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7,157,1
0,1.0,1,entire_place,2,1.0,2.0,120.0,7,157,11,0,4.73,4.73,0,0.22,0,0,Other,9.882191780821918,4.23013698630137,2.9178082191780823,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,6,112,1
1,3.0,1,entire_place,2,1.0,1.0,49.0,19,354,58,0,4.86,4.64,0,1.09,0,1,Favoriten,6.06027397260274,4.50958904109589,2.252054794520548,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,82,0
0,15.0,1,entire_place,4,2.0,2.0,99.0,29,179,31,0,4.81,4.39,1,0.68,1,0,Alsergrund,6.476712328767123,3.90958904109589,1.7424657534246577,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,2,168,0
0,15.0,1,entire_place,4,2.0,2.0,99.0,29,179,15,0,4.73,4.2,1,0.49,1,0,Alsergrund,6.476712328767123,2.6575342465753424,1.747945205479452,0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,2,169,0
1,3.0,1,entire_place,2,1.0,1.0,49.0,25,171,107,1,4.87,4.62,0,2.3,0,1,Favoriten,6.06027397260274,3.96986301369863,2.202739726027397,0,1.0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,8,82,1
0,3.0,1,entire_place,4,1.0,1.0,45.0,24,359,165,0,4.28,4.54,0,3.26,0,0,Landstra§e,5.980821917808219,4.298630136986302,2.1835616438356165,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,8,153,0
0,1.0,1,private_room,2,1.0,1.0,30.0,27,177,24,0,4.88,4.88,0,0.46,0,1,Ottakring,6.610958904109589,4.441095890410959,3.904109589041096,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,139,0
0,1.0,0,entire_place,3,1.0,2.0,79.0,0,0,16,0,4.29,4.58,1,0.31,1,0,Other,4.5479452054794525,4.372602739726028,4.356164383561644,0,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,42,0
0,1.0,1,entire_place,2,1.0,1.0,90.0,0,0,153,0,4.95,4.87,0,2.9,0,0,Leopoldstadt,4.5479452054794525,4.484931506849315,1.9863013698630136,0,1.0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,6,164,0
0,1.0,0,private_room,2,1.0,1.0,13.0,0,0,27,0,4.41,4.56,0,0.63,1,1,Other,4.767123287671233,3.654794520547945,3.0136986301369864,1,1.0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,8,91,0
0,1.0,0,private_room,4,1.0,2.0,61.0,30,270,4,0,5.0,4.5,1,0.11,0,0,Neubau,6.186301369863013,3.115068493150685,1.717808219178082,0,1.0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,7,141,0
0,1.0,1,entire_place,2,1.0,1.0,48.0,0,188,1,0,5.0,5.0,0,0.02,0,0,Rudolfsheim-Fnfhaus,7.704109589041096,4.336986301369863,4.336986301369863,0,1.0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,6,170,0
0,15.0,1,entire_place,3,1.0,2.0,45.0,19,165,32,1,4.94,4.66,1,0.97,1,0,Alsergrund,6.476712328767123,2.8575342465753426,2.0383561643835617,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,2,167,0
0,15.0,1,entire_place,5,2.0,2.0,99.0,29,179,23,0,4.78,4.17,1,0.64,1,0,Alsergrund,6.476712328767123,3.106849315068493,2.3808219178082197,0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,165,0
0,1.0,0,private_room,2,1.0,2.0,25.0,20,170,106,1,4.77,4.74,1,2.23,1,0,Leopoldstadt,5.065753424657534,4.057534246575343,1.704109589041096,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,6,83,0
0,2.0,1,entire_place,4,2.0,3.0,164.0,30,90,16,0,4.14,3.71,1,0.31,1,1,Innere Stadt,4.739726027397261,4.3863013698630136,2.742465753424657,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,3,39,1
0,1.0,1,entire_place,4,1.0,2.0,101.0,7,262,102,2,4.97,4.84,1,2.08,1,0,Margareten,4.536986301369863,4.178082191780822,1.9342465753424656,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,149,0
0,5.0,1,entire_place,2,1.0,1.0,90.0,27,153,20,0,4.65,4.5,1,0.38,0,0,Other,6.586301369863014,4.413698630136986,1.7205479452054795,0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,3,21,0
1,26.0,1,entire_place,6,2.0,3.0,83.0,14,59,297,2,4.7,4.65,1,5.69,1,1,Alsergrund,4.534246575342466,4.432876712328767,1.501369863013699,0,1.0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,5,166,1
0,1.0,0,entire_place,5,2.0,5.0,140.0,26,345,16,0,5.0,4.87,0,0.37,1,0,Landstra§e,4.534246575342466,3.6986301369863015,2.1452054794520548,0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,2,160,0
1,2.0,1,entire_place,1,1.0,1.0,25.0,16,205,4,0,4.67,4.33,1,0.08,1,1,Other,9.432876712328769,4.419178082191781,2.336986301369863,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,164,0
1,2.0,1,entire_place,4,1.0,2.0,55.0,7,14,219,0,4.99,4.93,1,4.14,0,0,Other,4.528767123287671,4.487671232876712,1.0904109589041096,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8,161,0
0,1.0,0,entire_place,2,1.0,1.0,25.0,0,0,91,0,4.59,4.62,1,2.07,1,0,Mariahilf,4.528767123287671,3.767123287671233,2.6301369863013697,0,1.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,7,161,1
0,9.0,1,entire_place,4,2.0,2.0,90.0,28,137,38,3,4.84,4.6,1,0.74,0,0,Favoriten,4.901369863013699,4.36986301369863,4.112328767123287,0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,141,0
0,2.0,1,private_room,2,1.0,1.0,30.0,0,0,77,0,4.91,4.92,0,1.46,1,0,Favoriten,4.5479452054794525,4.471232876712329,2.5205479452054798,1,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,134,0
1,1.0,1,private_room,6,2.0,5.0,39.0,6,133,133,0,4.98,4.92,1,2.69,0,0,Favoriten,5.134246575342465,4.210958904109589,2.1397260273972605,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,9,166,0
1,2.0,1,entire_place,1,1.0,1.0,16.0,0,188,5,0,5.0,5.0,0,0.17,1,1,Other,9.432876712328769,2.536986301369863,2.1890410958904107,0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,154,0
1,0.0,1,entire_place,2,1.0,2.0,59.0,6,164,16,0,4.94,4.87,1,0.4,0,0,Landstra§e,7.791780821917809,3.419178082191781,1.772602739726027,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,163,0
1,1.0,1,private_room,2,1.0,2.0,19.0,0,0,81,1,4.98,4.91,1,1.58,0,0,Favoriten,5.134246575342465,4.364383561643836,2.958904109589041,1,1.0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,8,167,1
0,7.0,0,entire_place,5,1.0,3.0,52.0,0,3,64,0,4.9,4.76,1,1.25,1,1,Ottakring,4.558904109589041,4.345205479452055,1.5753424657534247,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,2,56,0
1,12.0,1,private_room,4,1.0,2.0,49.0,0,171,171,0,4.92,4.85,1,3.31,0,0,Landstra§e,4.693150684931507,4.394520547945206,1.6273972602739726,1,2.5,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,9,167,1
1,13.0,1,entire_place,2,1.0,1.0,90.0,0,188,2,0,5.0,5.0,0,0.04,1,0,Leopoldstadt,7.917808219178082,4.342465753424658,4.304109589041096,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,149,1
0,3.0,0,private_room,2,1.0,2.0,35.0,0,0,28,0,4.75,4.7,1,0.54,1,1,Other,4.517808219178082,4.36986301369863,2.073972602739726,1,1.0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,7,78,0
0,1.0,1,entire_place,6,1.0,4.0,38.0,0,0,4,0,4.75,5.0,0,0.13,0,1,Ottakring,4.517808219178082,2.706849315068493,2.6876712328767125,0,1.0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,6,96,0
0,1.0,1,private_room,2,1.0,1.0,45.0,0,0,162,0,3.87,4.43,1,3.16,1,0,Leopoldstadt,5.750684931506849,4.364383561643836,2.9863013698630136,1,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,7,134,1
0,3.0,0,entire_place,1,1.0,1.0,30.0,0,280,7,0,4.86,4.71,0,0.27,0,1,Ottakring,6.142465753424657,2.243835616438356,0.915068493150685,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0
0,3.0,1,entire_place,4,2.0,2.0,66.0,13,278,31,1,4.9,4.77,0,0.67,0,0,Other,9.616438356164384,3.9342465753424656,1.7506849315068491,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,117,1
0,5.0,1,private_room,4,2.0,2.0,80.0,6,156,1,0,5.0,5.0,1,0.03,1,1,Other,4.7972602739726025,3.1835616438356165,3.1835616438356165,0,2.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6,132,0
0,1.0,1,private_room,2,1.0,1.0,25.0,0,0,7,0,4.86,4.86,1,0.13,1,1,Innere Stadt,6.306849315068493,4.452054794520548,4.424657534246576,0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,47,0
1,3.0,1,private_room,3,1.0,2.0,28.0,2,57,19,0,4.37,4.63,0,0.37,0,1,Other,7.465753424657534,4.356164383561644,2.03013698630137,1,1.5,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,5,0,0
0,5.0,1,private_room,5,2.0,2.0,80.0,6,156,1,0,4.0,4.0,0,0.04,1,1,Other,4.7972602739726025,2.389041095890411,2.389041095890411,0,2.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6,134,0
0,1.0,1,entire_place,3,1.0,3.0,70.0,6,25,38,0,4.74,4.87,0,1.13,0,0,Leopoldstadt,5.6438356164383565,2.8958904109589043,1.5917808219178082,0,1.0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,9,70,0
1,8.0,1,entire_place,5,2.0,3.0,240.0,1,309,16,0,4.94,4.73,1,0.31,0,0,Other,7.046575342465753,4.35068493150685,2.684931506849315,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,160,0
1,8.0,1,entire_place,7,2.0,4.0,280.0,0,0,13,0,5.0,4.69,1,0.25,0,0,Other,7.046575342465753,4.372602739726028,4.178082191780822,0,2.0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,3,159,0
1,8.0,1,entire_place,6,3.0,4.0,265.0,11,307,48,0,4.89,4.84,1,0.92,0,0,Other,7.046575342465753,4.421917808219178,2.1534246575342464,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,159,0
0,1.0,1,entire_place,4,1.0,2.0,40.0,0,0,2,0,4.0,5.0,0,0.04,0,1,Other,4.602739726027397,4.364383561643836,4.356164383561644,0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5,53,0
0,1.0,1,entire_place,2,1.0,2.0,37.0,0,0,11,0,3.64,4.0,1,0.21,0,1,Margareten,8.602739726027398,4.372602739726028,2.6575342465753424,0,1.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,7,32,1
1,2.0,1,entire_place,6,3.0,2.0,110.0,15,118,37,0,4.94,4.74,0,0.74,1,0,Other,4.564383561643836,4.252054794520548,1.0383561643835617,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,5,166,0
1,1.0,0,entire_place,6,3.0,2.0,238.0,21,302,169,1,4.84,4.87,1,3.29,0,0,Neubau,4.504109589041096,4.364383561643836,1.6602739726027398,0,1.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,160,0
0,5.0,1,entire_place,5,1.0,4.0,42.0,0,0,3,0,4.67,5.0,0,0.07,0,1,Alsergrund,6.361643835616438,3.723287671232877,3.7013698630136975,0,1.0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,8,162,1
1,26.0,1,entire_place,5,1.0,3.0,72.0,11,48,256,3,4.79,4.73,1,4.92,1,0,Alsergrund,4.534246575342466,4.419178082191781,0.2,0,1.0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,3,169,1
1,4.0,1,entire_place,4,1.0,1.0,70.0,0,0,159,0,4.94,4.86,1,3.19,1,1,Other,4.495890410958904,4.2465753424657535,1.906849315068493,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,95,0
0,1.0,0,entire_place,2,1.0,2.0,50.0,0,0,5,0,5.0,5.0,0,0.1,1,1,Leopoldstadt,5.698630136986301,4.342465753424658,4.205479452054795,0,1.0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,6,149,0
0,1.0,1,entire_place,2,1.0,1.0,69.0,0,0,2,0,3.0,4.0,0,0.04,0,0,Margareten,8.104109589041096,4.372602739726028,1.663013698630137,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,145,0
1,1.0,1,entire_place,2,1.0,1.0,55.0,11,137,92,0,4.97,4.95,0,1.81,0,1,Rudolfsheim-Fnfhaus,5.1506849315068495,4.317808219178082,2.241095890410959,0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,6,139,1
1,1.0,1,entire_place,3,1.0,1.0,49.0,0,0,109,0,4.73,4.66,0,2.12,1,0,Neubau,4.49041095890411,4.380821917808219,2.263013698630137,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,5,148,1
1,2.0,1,entire_place,2,1.0,1.0,43.0,4,309,80,2,4.86,4.86,0,1.6,0,0,Other,7.375342465753425,4.260273972602739,2.652054794520548,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,112,1
0,1.0,1,private_room,2,1.0,1.0,59.0,0,0,1,0,5.0,5.0,0,0.02,0,1,Leopoldstadt,6.501369863013698,4.427397260273972,4.427397260273972,0,1.5,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,93,0
1,1.0,1,entire_place,2,1.0,1.0,85.0,0,0,80,0,4.96,4.83,0,1.53,0,0,Landstra§e,4.487671232876712,4.432876712328767,1.695890410958904,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,146,0
1,2.0,1,entire_place,3,2.0,1.0,57.0,5,291,144,1,4.94,4.91,1,2.84,0,1,Landstra§e,7.76986301369863,4.312328767123288,1.821917808219178,0,1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,48,1
1,1.0,0,entire_place,5,1.0,1.0,60.0,0,0,70,0,4.9,4.8,0,1.37,0,0,Rudolfsheim-Fnfhaus,4.736986301369863,4.353424657534247,1.9342465753424656,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,167,0
1,1.0,0,entire_place,4,2.0,2.0,29.0,25,175,93,0,4.48,4.45,0,1.79,1,1,Rudolfsheim-Fnfhaus,4.484931506849315,4.405479452054794,4.32054794520548,0,1.0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,72,0
0,1.0,1,private_room,2,1.0,1.0,40.0,0,0,7,0,5.0,5.0,0,0.13,1,0,Other,5.558904109589041,4.471232876712329,3.4136986301369863,1,1.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6,174,1
0,2.0,1,entire_place,4,2.0,2.0,35.0,4,4,52,1,4.84,4.86,0,1.22,1,0,Favoriten,4.5479452054794525,3.654794520547945,0.2520547945205479,0,1.5,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,5,128,0
1,1.0,0,private_room,2,1.0,1.0,55.0,0,0,50,0,5.0,4.86,1,0.97,0,1,Other,4.482191780821918,4.394520547945206,2.043835616438356,1,1.0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,6,75,0
0,1.0,0,entire_place,2,1.0,1.0,38.0,6,262,180,1,4.9,4.83,0,3.5,0,0,Ottakring,5.175342465753425,4.375342465753425,2.7315068493150685,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,146,0
0,14.0,1,entire_place,4,1.0,2.0,189.0,11,311,58,0,4.91,4.94,1,1.23,0,0,Innere Stadt,4.578082191780822,4.03013698630137,2.306849315068493,0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,6,162,0
0,1.0,0,private_room,2,1.0,1.0,19.0,0,0,2,0,5.0,5.0,1,0.04,1,1,Other,4.47945205479452,4.47945205479452,4.463013698630137,1,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,7,109,1
0,8.0,1,entire_place,6,2.0,3.0,99.0,24,353,93,0,4.94,4.8,0,1.8,1,0,Innere Stadt,6.780821917808219,4.3780821917808215,1.6876712328767125,0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7,114,1
0,1.0,1,private_room,2,1.0,0.0,25.0,0,0,20,0,4.61,4.94,0,0.39,0,0,Mariahilf,8.241095890410959,4.372602739726028,2.16986301369863,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,5,133,0
0,1.0,0,private_room,2,1.0,1.0,29.0,0,0,14,0,4.43,4.93,0,0.27,1,1,Rudolfsheim-Fnfhaus,4.47945205479452,4.375342465753425,3.663013698630137,0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,38,0
0,1.0,0,private_room,2,1.0,1.0,29.0,29,90,2,0,5.0,5.0,0,0.04,1,1,Rudolfsheim-Fnfhaus,4.47945205479452,4.397260273972603,4.252054794520548,0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,52,0
0,14.0,1,entire_place,4,1.0,1.0,229.0,7,312,76,1,4.96,4.86,1,1.5,0,0,Innere Stadt,4.578082191780822,4.30958904109589,2.1232876712328768,0,1.5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,164,0
0,4.0,1,entire_place,4,2.0,2.0,80.0,30,365,2,0,3.0,2.5,0,0.06,0,1,Innere Stadt,9.334246575342464,2.745205479452055,2.9424657534246577,0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5,86,1
0,4.0,1,entire_place,2,1.0,2.0,88.0,29,364,7,0,5.0,4.71,0,0.21,0,1,Mariahilf,7.961643835616439,2.92054794520548,1.463013698630137,0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,24,1
0,1.0,1,entire_place,2,1.0,1.0,50.0,29,89,96,0,4.66,4.73,1,1.87,0,0,Rudolfsheim-Fnfhaus,4.471232876712329,4.372602739726028,1.9945205479452053,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7,120,1
1,1.0,1,entire_place,4,1.0,2.0,60.0,14,244,55,1,4.91,4.96,1,1.13,0,0,Mariahilf,7.136986301369863,4.158904109589041,1.9287671232876715,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,8,162,0
0,1.0,0,entire_place,4,1.0,2.0,60.0,0,249,6,0,4.5,4.5,1,0.12,1,1,Leopoldstadt,4.468493150684932,4.104109589041096,4.032876712328767,0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,63,1
0,1.0,1,entire_place,2,1.0,2.0,55.0,0,0,19,0,4.63,4.89,0,0.39,1,1,Leopoldstadt,5.5479452054794525,4.183561643835616,2.1671232876712327,0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,7,159,0
0,1.0,1,private_room,4,1.0,2.0,39.0,0,0,9,0,4.75,5.0,0,0.18,0,0,Other,4.523287671232877,4.279452054794521,4.372602739726028,0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,160,0
0,1.0,1,entire_place,2,1.0,0.0,129.0,0,0,8,0,4.86,5.0,0,0.17,0,1,Innere Stadt,6.0,4.041095890410959,2.66027397260274,0,1.0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,9,131,0
0,24.0,1,entire_place,4,1.0,2.0,62.0,3,82,276,3,4.75,4.67,1,5.46,0,0,Other,5.402739726027397,4.298630136986302,1.536986301369863,0,1.0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,6,130,1
0,1.0,1,entire_place,3,1.0,2.0,35.0,0,0,20,0,4.68,4.78,1,0.45,1,0,Leopoldstadt,5.994520547945205,3.761643835616439,3.5397260273972604,0,1.5,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,6,145,0
0,10.0,1,entire_place,4,1.0,2.0,79.0,23,344,165,2,4.68,4.45,1,3.15,1,1,Leopoldstadt,4.465753424657534,4.449315068493151,1.610958904109589,0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,2,164,0
0,6.0,0,entire_place,6,3.0,3.0,34.0,12,70,176,0,4.77,4.64,1,3.42,0,1,Other,5.301369863013699,4.375342465753425,0.2602739726027397,0,1.0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,7,139,0
0,1.0,0,private_room,2,1.0,2.0,29.0,0,0,3,0,4.67,5.0,0,0.06,1,1,Other,5.50958904109589,4.452054794520548,4.178082191780822,1,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,102,1
1,3.0,1,entire_place,4,2.0,2.0,46.0,9,305,102,0,4.87,4.77,1,2.07,1,0,Landstra§e,4.580821917808219,4.183561643835616,1.5205479452054795,0,1.0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7,136,0
0,1.0,0,entire_place,4,2.0,2.0,70.0,16,160,36,0,4.83,4.71,0,0.7,0,1,Other,8.257534246575343,4.372602739726028,2.912328767123288,0,1.0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,9,82,0
1,8.0,1,entire_place,5,2.0,2.0,40.0,4,107,105,0,4.9,4.77,1,2.11,0,0,Ottakring,4.597260273972603,4.235616438356164,3.1095890410958904,0,1.5,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,9,156,1
0,10.0,1,entire_place,4,1.0,2.0,78.0,27,354,77,0,4.75,4.53,1,2.01,1,1,Leopoldstadt,4.465753424657534,3.2986301369863016,0.9863013698630136,0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,7,75,0
0,1.0,1,entire_place,8,4.0,6.0,99.0,18,61,6,0,4.67,4.5,0,0.12,0,0,Other,5.572602739726028,4.402739726027397,2.246575342465753,0,2.0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,152,0
0,1.0,1,private_room,2,1.0,1.0,30.0,0,0,1,0,5.0,5.0,0,0.02,0,1,Landstra§e,6.435616438356164,4.367123287671233,4.367123287671233,1,1.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1
0,1.0,1,entire_place,2,1.0,2.0,69.0,0,96,12,0,4.5,5.0,0,0.23,1,0,Other,8.591780821917808,4.372602739726028,4.221917808219178,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,7,152,1
0,5.0,0,entire_place,4,1.0,2.0,45.0,12,329,12,0,4.83,4.75,0,0.23,1,0,Other,4.468493150684932,4.391780821917808,1.084931506849315,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,4,147,0
0,41.0,1,entire_place,11,2.0,5.0,65.0,7,67,49,0,4.86,4.54,0,0.96,0,0,Margareten,10.375342465753423,4.336986301369863,1.6849315068493151,0,2.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9,123,0
0,5.0,0,entire_place,7,2.0,4.0,56.0,12,329,20,0,4.8,4.65,0,0.41,1,0,Other,4.468493150684932,4.156164383561644,2.8767123287671232,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,4,147,0
0,1.0,1,entire_place,3,1.0,2.0,40.0,0,0,6,0,4.83,4.17,1,0.12,0,1,Landstra§e,5.545205479452055,4.367123287671233,2.66027397260274,0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,7,42,0
