host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_count,amenity_kitchen,amenity_hot_water,amenity_cooking_basics,amenity_long_term_stays_allowed,amenity_iron,amenity_workspace,amenity_bed_linens,amenity_hangers,amenity_refrigerator,amenity_air_conditioning,amenity_dishes_and_silverware,amenity_shampoo,amenity_tv,amenity_coffee_maker,amenity_washer,amenity_stove,name_cleaned_length,description_cleaned_length,name_touristy
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,71.0,4,173,39,19,4,4.9,4.92,4.72,1,0,0,Centro Storico,4.849315068493151,1.9589041095890407,1.4821917808219178,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,154,1
within_hour,1.0,1.0,1,1,entire_place,4,2.0,2.0,61.0,9,327,104,1,0,4.99,4.98,4.94,1,0,0,Centro Storico,3.750684931506849,3.452054794520548,1.6575342465753424,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,153,1
missing,,,0,1,entire_place,2,1.0,1.0,50.0,0,12,12,0,0,4.83,4.67,4.75,0,0,1,Centro Storico,4.095890410958904,3.2794520547945205,2.095890410958904,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,94,0
within_day,0.8,0.36,0,1,entire_place,5,2.0,4.0,50.0,0,295,72,0,0,4.97,4.72,4.86,0,1,0,Rifredi,3.7424657534246575,3.668493150684931,2.252054794520548,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,167,0
within_day,0.69,0.77,0,1,entire_place,5,2.0,2.0,79.0,17,347,68,1,0,4.65,4.82,4.47,1,1,0,Centro Storico,7.991780821917808,3.663013698630137,1.8273972602739723,1.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,3,169,0
within_hour,1.0,1.0,1,1,entire_place,2,1.0,1.0,55.0,0,55,137,0,0,4.95,4.92,4.93,1,0,0,Centro Storico,3.73972602739726,3.673972602739726,1.7561643835616438,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,7,39,1
within_hour,1.0,0.98,0,1,entire_place,3,2.0,3.0,71.0,29,55,3,0,0,4.67,4.67,4.67,1,0,1,Centro Storico,5.926027397260274,2.06027397260274,1.652054794520548,1.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,2,88,0
within_hour,1.0,1.0,0,1,entire_place,2,1.0,1.0,45.0,5,142,92,0,0,4.98,4.98,4.91,1,0,0,Centro Storico,3.772602739726028,3.364383561643836,1.6657534246575345,1.0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,6,161,0
within_day,1.0,,0,1,entire_place,5,2.0,5.0,110.0,27,267,4,0,0,4.0,4.75,4.5,0,0,0,Centro Storico,6.482191780821918,3.663013698630137,2.663013698630137,2.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,6,155,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,85.0,0,40,62,0,0,4.9,4.87,4.76,1,0,0,Centro Storico,9.605479452054794,3.4356164383561643,1.7616438356164383,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,155,0
within_hour,1.0,1.0,0,1,entire_place,5,2.0,3.0,68.0,7,154,194,16,0,4.53,4.84,4.61,1,0,0,Centro Storico,5.64931506849315,3.704109589041096,1.498630136986301,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,8,149,0
missing,,1.0,1,1,private_room,1,1.0,1.0,46.0,0,0,100,0,0,5.0,4.76,4.85,1,0,0,Centro Storico,8.301369863013699,3.375342465753425,1.6493150684931508,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,8,34,1
missing,,1.0,1,1,private_room,2,1.0,1.0,50.0,0,0,127,0,0,4.92,4.66,4.8,1,0,0,Centro Storico,8.301369863013699,3.282191780821918,1.810958904109589,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,6,41,1
missing,,,0,1,entire_place,4,2.0,2.0,80.0,0,0,18,0,0,5.0,4.61,4.67,1,1,0,Gavinana Galluzzo,5.178082191780822,3.112328767123288,2.5342465753424657,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,152,0
within_hour,0.94,1.0,0,1,entire_place,6,2.0,3.0,91.0,20,155,96,9,1,4.64,4.99,4.72,1,0,0,Centro Storico,3.841095890410959,3.506849315068493,1.673972602739726,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,162,1
within_hour,0.97,1.0,0,1,entire_place,5,3.0,3.0,56.0,5,111,77,8,0,4.74,4.9,4.65,1,0,0,Centro Storico,4.942465753424657,3.147945205479452,1.6246575342465754,2.0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,5,147,0
within_hour,0.9,1.0,0,1,entire_place,4,2.0,3.0,110.0,0,191,3,0,0,5.0,5.0,5.0,1,0,1,Centro Storico,7.1945205479452055,3.66027397260274,1.663013698630137,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,138,0
missing,,,0,0,entire_place,4,1.0,4.0,66.0,30,365,20,0,0,4.15,4.9,3.95,1,1,0,Centro Storico,3.731506849315069,3.4136986301369863,2.2739726027397262,1.0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,7,63,1
within_few_hours,1.0,1.0,0,1,private_room,2,1.0,1.0,40.0,30,365,16,0,0,4.67,4.53,4.2,0,1,0,Rifredi,4.172602739726028,3.66027397260274,1.6712328767123288,1.0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,4,112,0
within_hour,1.0,1.0,0,1,entire_place,5,2.0,4.0,88.0,4,245,33,0,0,4.88,4.97,4.94,0,0,0,Centro Storico,3.7260273972602738,2.484931506849315,1.6547945205479453,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,150,1
within_hour,1.0,1.0,1,1,entire_place,6,3.0,3.0,150.0,3,116,50,0,0,4.74,4.82,4.76,0,0,0,Centro Storico,6.2904109589041095,3.56986301369863,1.904109589041096,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,168,0
within_few_hours,1.0,1.0,1,1,entire_place,4,1.0,1.0,110.0,0,99,39,0,0,5.0,4.9,4.95,0,0,0,Centro Storico,10.383561643835616,3.589041095890411,1.421917808219178,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,153,0
within_day,0.8,0.36,0,1,entire_place,4,1.0,1.0,50.0,0,303,33,1,1,4.97,4.52,4.55,0,1,0,Rifredi,3.7424657534246575,3.6054794520547935,2.9232876712328766,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,167,0
within_few_hours,1.0,,0,1,private_room,1,1.0,1.0,21.0,0,0,5,0,0,5.0,4.75,5.0,0,0,0,Campo di Marte,8.67123287671233,3.649315068493151,3.246575342465753,1.0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,7,160,0
within_day,1.0,,0,1,entire_place,6,3.0,6.0,110.0,0,315,33,0,0,5.0,4.7,4.88,0,1,0,Isolotto Legnaia,3.723287671232877,3.671232876712329,1.9589041095890407,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5,136,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,125.0,0,0,1,0,0,5.0,5.0,5.0,1,1,1,Centro Storico,6.934246575342466,2.361643835616438,2.361643835616438,1.0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,4,118,0
missing,,,0,0,entire_place,2,1.0,1.0,93.0,30,149,7,0,0,5.0,4.57,5.0,1,1,1,Centro Storico,3.72054794520548,3.1205479452054794,1.912328767123288,1.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,4,14,0
missing,,,0,0,private_room,2,1.0,1.0,50.0,30,90,3,0,0,4.0,4.5,4.0,1,1,0,Rifredi,3.786301369863014,2.663013698630137,2.441095890410959,1.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,7,146,1
within_few_hours,1.0,1.0,0,1,entire_place,4,2.0,2.0,46.0,17,49,62,1,1,4.9,4.84,4.79,1,0,0,Centro Storico,6.271232876712329,3.4547945205479453,1.9287671232876715,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6,48,0
missing,,,0,1,entire_place,2,1.0,1.0,70.0,29,364,5,0,0,5.0,4.8,4.6,0,0,0,Centro Storico,8.652054794520549,3.4356164383561643,3.246575342465753,1.0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4,141,0
missing,,,0,1,entire_place,6,3.0,3.0,391.0,0,0,64,0,0,4.53,4.81,4.34,1,1,0,Centro Storico,3.717808219178082,3.512328767123288,2.1616438356164385,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,176,0
within_hour,1.0,1.0,0,0,private_room,2,1.0,1.0,78.0,6,310,4,4,0,5.0,5.0,4.5,1,0,1,Centro Storico,3.731506849315069,0.4630136986301369,0.2794520547945205,1.0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,7,142,1
within_hour,1.0,1.0,1,1,entire_place,9,2.0,6.0,86.0,1,251,138,36,6,4.99,4.99,4.93,1,0,0,Centro Storico,6.526027397260274,3.493150684931507,0.1342465753424657,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,156,0
within_hour,1.0,1.0,0,0,private_room,2,1.0,1.0,80.0,5,328,1,0,0,4.0,5.0,4.0,1,0,1,Centro Storico,3.731506849315069,3.66027397260274,3.66027397260274,1.5,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,7,142,1
missing,,,0,1,entire_place,2,1.0,1.0,64.0,0,10,10,0,0,4.9,4.9,4.6,0,0,0,Centro Storico,6.224657534246576,3.328767123287671,2.219178082191781,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5,138,0
missing,,,1,1,entire_place,4,2.0,3.0,100.0,0,0,70,0,0,4.84,4.91,4.73,0,1,1,Centro Storico,3.717808219178082,3.4136986301369863,1.7534246575342465,1.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7,79,1
missing,,1.0,0,0,entire_place,4,1.0,2.0,59.0,0,0,12,8,0,4.91,4.91,4.91,0,1,0,Centro Storico,3.7150684931506848,3.608219178082192,2.364383561643836,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,154,1
within_hour,1.0,1.0,0,1,private_room,3,1.0,2.0,211.0,29,185,1,0,0,5.0,5.0,5.0,1,0,1,Centro Storico,8.10958904109589,3.46027397260274,3.46027397260274,1.0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,74,0
missing,,1.0,0,1,entire_place,3,1.0,2.0,69.0,0,0,50,0,0,4.86,4.86,4.54,0,1,0,Centro Storico,3.7150684931506848,3.304109589041096,2.150684931506849,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,146,0
within_few_hours,0.89,0.83,1,1,entire_place,2,1.0,1.0,80.0,0,122,23,0,0,4.88,4.88,4.88,0,0,0,Centro Storico,6.846575342465753,2.073972602739726,1.9205479452054797,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,8,80,1
within_hour,1.0,1.0,0,1,entire_place,5,1.0,2.0,62.0,21,356,22,4,0,4.82,5.0,4.77,1,1,0,Centro Storico,5.008219178082192,3.5287671232876714,1.9232876712328768,1.0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,8,173,0
missing,,,0,1,private_room,3,1.0,1.0,14.0,0,0,5,0,0,4.0,4.5,4.0,1,0,0,Centro Storico,6.076712328767123,3.591780821917808,3.610958904109589,1.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,1
within_hour,1.0,0.9,0,1,entire_place,4,2.0,2.0,42.0,12,137,92,12,1,4.47,4.85,4.49,0,0,0,Centro Storico,4.301369863013699,3.408219178082192,1.4876712328767123,1.0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,4,160,0
missing,,,0,1,entire_place,6,2.0,3.0,65.0,0,0,81,0,0,4.9,4.62,4.78,1,1,0,Rifredi,3.712328767123288,3.676712328767124,2.219178082191781,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,3,168,0
within_hour,1.0,1.0,1,1,entire_place,6,2.0,4.0,330.0,12,219,15,0,0,5.0,5.0,5.0,1,1,1,Centro Storico,4.3863013698630136,3.158904109589041,1.7561643835616438,1.5,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,10,40,1
within_hour,1.0,1.0,1,1,entire_place,7,2.0,3.0,124.0,23,60,126,0,0,4.99,4.9,4.9,1,1,1,Centro Storico,4.076712328767123,3.654794520547945,1.632876712328767,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,74,0
within_day,1.0,0.75,0,1,entire_place,4,2.0,2.0,45.0,0,103,35,0,0,4.82,4.62,4.82,0,1,0,Centro Storico,3.706849315068493,3.3917808219178083,2.0931506849315067,1.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,5,78,0
within_day,1.0,0.75,0,1,entire_place,4,2.0,2.0,55.0,0,315,20,0,0,4.95,4.55,4.85,1,1,1,Centro Storico,3.706849315068493,3.350684931506849,2.1095890410958904,1.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5,105,0
within_hour,1.0,0.99,1,1,entire_place,4,2.0,2.0,223.0,2,218,123,32,2,4.98,4.9,4.93,1,1,0,Campo di Marte,3.7095890410958905,3.3013698630136985,0.3835616438356164,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,9,78,0
within_hour,1.0,1.0,0,1,entire_place,3,1.0,1.0,60.0,30,270,46,0,0,4.7,5.0,4.43,0,0,0,Centro Storico,8.635616438356164,3.334246575342466,1.641095890410959,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7,165,0
within_hour,0.96,1.0,0,1,entire_place,4,1.0,1.0,57.0,5,275,9,0,0,4.33,4.89,4.56,1,0,0,Centro Storico,6.786301369863014,3.4794520547945207,2.3589041095890413,1.0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,152,0
within_hour,1.0,1.0,1,1,entire_place,3,1.0,2.0,212.0,19,274,1,0,0,5.0,5.0,5.0,1,0,1,Centro Storico,6.610958904109589,2.33972602739726,2.33972602739726,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,161,1
within_hour,1.0,1.0,1,1,entire_place,3,1.0,2.0,30.0,1,50,38,2,0,4.97,4.78,4.84,0,1,0,Rifredi,4.216438356164384,3.282191780821918,1.8164383561643835,1.0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,2,89,0
within_hour,0.98,0.99,0,1,entire_place,4,1.0,2.0,96.0,24,27,38,10,0,4.68,4.97,4.55,1,0,1,Centro Storico,5.786301369863014,3.265753424657534,1.8438356164383565,1.0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,8,154,1
within_hour,0.98,0.99,0,1,entire_place,2,1.0,1.0,86.0,30,33,45,4,1,4.68,5.0,4.59,1,0,1,Centro Storico,5.786301369863014,2.5342465753424657,1.8356164383561644,1.0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,8,153,1
within_hour,0.98,0.99,0,1,entire_place,2,1.0,1.0,109.0,5,5,112,23,3,4.62,5.0,4.66,1,0,1,Centro Storico,5.786301369863014,2.5397260273972604,0.2328767123287671,1.0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,8,154,1
missing,,,0,0,entire_place,6,2.0,6.0,55.0,0,0,4,0,0,5.0,4.75,5.0,0,1,0,Centro Storico,6.926027397260274,3.663013698630137,2.2849315068493152,1.5,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,3,157,0
missing,,,0,1,private_room,2,1.0,2.0,20.0,3,332,99,17,1,4.8,4.95,4.75,0,0,1,Centro Storico,3.789041095890411,3.5671232876712327,1.484931506849315,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,4,77,0
within_hour,1.0,1.0,1,1,entire_place,6,2.0,3.0,190.0,30,344,2,0,0,5.0,5.0,5.0,0,0,1,Centro Storico,3.854794520547945,3.1397260273972605,3.06027397260274,2.0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,9,146,1
missing,,,1,1,entire_place,4,1.0,2.0,90.0,0,0,28,0,0,4.93,4.93,4.75,1,1,0,Centro Storico,3.7150684931506848,3.3808219178082197,1.8547945205479448,1.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,83,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,73.0,12,117,52,0,0,4.69,4.81,4.62,1,0,0,Centro Storico,9.605479452054794,3.356164383561644,1.8767123287671232,1.0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,4,162,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,85.0,16,337,172,34,3,4.83,4.98,4.87,1,1,0,Centro Storico,5.906849315068493,3.608219178082192,0.1780821917808219,1.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,3,142,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,130.0,30,352,68,0,0,4.98,5.0,4.9,1,0,0,Centro Storico,3.687671232876713,2.819178082191781,1.4931506849315068,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,9,38,0
missing,,,0,1,entire_place,8,3.0,6.0,170.0,0,41,6,0,0,4.33,5.0,4.0,1,0,0,Centro Storico,7.375342465753425,2.208219178082192,2.26027397260274,2.0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,7,172,1
missing,,1.0,0,1,entire_place,3,1.0,1.0,81.0,0,327,53,1,0,4.79,4.87,4.85,1,0,0,Centro Storico,3.687671232876713,3.068493150684932,0.9808219178082191,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,150,0
within_hour,1.0,0.98,1,1,entire_place,8,3.0,4.0,111.0,4,57,70,0,0,4.86,4.94,4.89,1,1,1,Centro Storico,4.465753424657534,3.5315068493150683,1.526027397260274,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,30,0
within_hour,1.0,1.0,1,1,private_room,1,1.0,1.0,37.0,18,62,203,38,4,4.85,4.98,4.87,1,0,0,Centro Storico,10.2,3.608219178082192,1.663013698630137,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,171,0
within_day,1.0,0.75,0,1,entire_place,5,3.0,6.0,150.0,0,190,16,0,0,4.81,4.94,4.75,1,1,0,Centro Storico,3.706849315068493,3.33972602739726,2.1452054794520548,2.0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,4,98,0
within_hour,1.0,1.0,1,1,entire_place,8,2.0,4.0,294.0,9,26,130,25,2,4.97,5.0,4.94,1,0,0,Centro Storico,5.038356164383561,3.663013698630137,0.1835616438356164,2.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,10,64,1
within_hour,1.0,1.0,1,1,entire_place,4,1.0,4.0,140.0,5,162,193,23,3,4.98,4.98,4.93,1,0,1,Centro Storico,5.038356164383561,3.663013698630137,0.1589041095890411,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,142,0
within_hour,0.97,0.98,1,1,entire_place,4,2.0,3.0,120.0,22,347,63,5,0,4.9,4.89,4.86,1,0,1,Centro Storico,5.06027397260274,3.416438356164384,1.7561643835616438,2.0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,7,143,0
within_day,0.6,1.0,0,1,entire_place,3,2.0,2.0,85.0,30,365,17,0,0,4.69,4.94,4.56,1,1,0,Centro Storico,3.682191780821918,2.361643835616438,1.9534246575342469,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,159,0
missing,,,1,1,private_room,2,1.0,1.0,45.0,0,0,55,0,0,4.98,4.82,4.91,0,0,0,Rifredi,3.682191780821918,3.5945205479452054,3.1835616438356165,1.0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,7,137,0
within_hour,1.0,1.0,1,1,entire_place,4,2.0,2.0,150.0,10,20,204,28,2,4.99,4.94,4.86,1,0,0,Centro Storico,5.038356164383561,3.663013698630137,0.8876712328767123,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,8,74,1
within_few_hours,1.0,1.0,1,1,entire_place,4,2.0,2.0,89.0,21,82,1,0,0,5.0,5.0,5.0,0,1,0,Centro Storico,6.095890410958904,3.334246575342466,3.334246575342466,2.0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,6,139,1
missing,,,1,0,entire_place,6,3.0,4.0,95.0,0,0,14,0,0,4.86,4.43,4.36,1,1,0,Isolotto Legnaia,3.690410958904109,3.202739726027397,2.5671232876712327,2.0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,3,145,0
missing,,1.0,0,1,entire_place,4,1.0,1.0,97.0,12,62,32,0,0,4.75,4.97,4.59,1,1,0,Centro Storico,3.676712328767124,3.347945205479452,2.073972602739726,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7,131,0
within_hour,1.0,1.0,1,1,entire_place,5,2.0,2.0,90.0,20,352,80,1,0,5.0,4.61,4.71,1,0,0,Centro Storico,5.158904109589041,3.5972602739726027,1.8027397260273967,2.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,8,75,0
missing,,,0,1,entire_place,2,1.0,1.0,50.0,21,81,23,0,0,4.78,4.48,4.43,0,0,0,Centro Storico,3.676712328767124,3.410958904109589,2.3589041095890413,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,7,151,0
missing,,,0,0,entire_place,4,1.0,2.0,49.0,0,0,6,0,0,4.5,4.67,4.83,1,1,1,Rifredi,3.673972602739726,2.4876712328767123,1.9397260273972603,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,3,101,0
within_day,0.5,1.0,0,1,entire_place,4,2.0,2.0,60.0,0,12,26,1,0,4.81,4.85,4.77,0,0,0,Centro Storico,3.673972602739726,3.202739726027397,1.6575342465753424,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,150,0
missing,,,0,0,entire_place,4,1.0,2.0,50.0,0,0,2,0,0,4.0,4.5,4.0,1,1,0,Rifredi,3.671232876712329,2.295890410958904,2.3424657534246576,1.0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,4,136,0
missing,,,0,0,entire_place,4,1.0,2.0,49.0,0,0,2,0,0,3.5,3.0,3.0,1,1,1,Rifredi,3.671232876712329,3.3013698630136985,3.263013698630137,1.0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,3,137,0
within_few_hours,1.0,1.0,1,1,entire_place,4,1.0,2.0,100.0,9,204,88,0,0,4.97,4.98,4.97,0,1,0,Centro Storico,3.6931506849315063,3.4356164383561643,1.906849315068493,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,152,1
missing,,,0,1,private_room,2,1.0,1.0,73.0,0,53,4,0,0,5.0,4.5,5.0,0,0,0,Centro Storico,8.876712328767123,3.213698630136986,3.232876712328767,1.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,7,167,0
within_day,1.0,0.94,0,1,entire_place,5,2.0,3.0,40.0,0,0,193,13,0,4.94,4.8,4.91,0,0,0,Campo di Marte,9.18082191780822,3.643835616438356,1.5808219178082192,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,152,0
within_few_hours,1.0,0.69,1,0,private_room,1,1.0,1.0,35.0,3,293,52,8,4,4.94,4.96,4.94,0,0,0,Centro Storico,3.668493150684931,3.1890410958904107,1.821917808219178,1.0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,6,159,1
within_day,1.0,1.0,1,1,private_room,2,1.0,1.0,35.0,0,162,75,1,0,4.95,4.76,4.83,0,0,0,Gavinana Galluzzo,3.687671232876713,3.526027397260274,1.8657534246575345,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,151,0
within_few_hours,1.0,1.0,0,1,entire_place,2,1.0,1.0,96.0,25,79,108,1,0,4.88,4.93,4.82,0,1,1,Centro Storico,6.210958904109589,3.632876712328767,1.8246575342465756,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,6,46,0
within_hour,1.0,1.0,1,1,private_room,2,1.0,1.0,40.0,0,193,82,0,0,4.94,4.62,4.84,1,0,0,Rifredi,4.252054794520548,3.635616438356165,2.246575342465753,1.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,4,147,0
missing,,0.89,0,1,private_room,2,1.0,1.0,50.0,0,0,50,1,0,4.92,4.96,4.68,1,1,0,Centro Storico,4.523287671232877,2.9342465753424656,1.906849315068493,1.0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,4,161,0
within_hour,1.0,1.0,1,1,private_room,2,1.0,1.0,47.0,6,75,157,36,4,4.68,4.94,4.67,1,0,0,Centro Storico,10.2,3.616438356164384,1.1205479452054794,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,5,162,0
within_hour,1.0,1.0,1,1,private_room,2,1.0,1.0,41.0,10,78,181,23,4,4.75,4.97,4.76,1,0,0,Centro Storico,10.2,3.624657534246576,0.1753424657534246,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,167,0
within_hour,1.0,1.0,1,0,entire_place,4,1.0,2.0,43.0,20,162,239,54,5,4.66,4.44,4.61,0,1,0,Centro Storico,3.66027397260274,3.6465753424657534,1.83013698630137,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,138,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,1.0,41.0,4,34,160,24,6,4.91,4.98,4.85,1,1,0,Centro Storico,7.33972602739726,3.6465753424657534,0.1561643835616438,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,149,0
within_hour,1.0,1.0,0,0,entire_place,4,2.0,2.0,70.0,17,129,54,3,1,4.89,4.28,4.83,1,1,0,Campo di Marte,6.728767123287671,3.608219178082192,1.8493150684931507,2.0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,3,181,0
missing,,,0,0,entire_place,4,2.0,4.0,60.0,0,193,45,0,0,4.62,4.76,4.62,1,1,0,Isolotto Legnaia,3.66027397260274,3.5315068493150683,2.2739726027397262,1.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,127,0
missing,,,0,1,entire_place,3,1.0,2.0,55.0,27,87,38,0,0,4.87,4.92,4.87,0,0,1,Centro Storico,3.654794520547945,3.4356164383561643,1.956164383561644,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,8,27,0
missing,,1.0,1,0,entire_place,4,1.0,5.0,45.0,0,160,16,0,0,4.94,4.63,4.81,0,0,0,Campo di Marte,4.712328767123288,3.504109589041096,1.884931506849315,1.0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,5,160,0
missing,,,0,1,entire_place,4,1.0,2.0,50.0,0,0,1,0,0,5.0,5.0,5.0,0,0,0,Campo di Marte,9.186301369863012,1.7616438356164383,1.7616438356164383,2.0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,7,74,0
