iter	Passed	Remaining
1272	30107	17194
1273	30146	17179
1274	30173	17157
1275	30191	17130
1276	30214	17106
1277	30251	17090
1278	30291	17075
1279	30309	17049
1280	30330	17023
1281	30343	16994
1282	30368	16971
1283	30389	16946
1284	30430	16932
1285	30471	16918
1286	30506	16900
1287	30549	16887
1288	30597	16877
1289	30670	16880
1290	30710	16865
1291	30750	16850
1292	30819	16852
1293	30903	16860
1294	30992	16872
1295	31079	16882
1296	31152	16885
1297	31197	16872
1298	31235	16856
1299	31258	16831
1300	31286	16809
1301	31327	16794
1302	31396	16794
1303	31432	16776
1304	31479	16764
1305	31530	16755
1306	31574	16741
1307	31627	16732
1308	31658	16711
1309	31717	16706
1310	31872	16750
1311	31963	16761
1312	32089	16790
1313	32186	16803
1314	32270	16809
1315	32324	16800
1316	32385	16795
1317	32420	16776
1318	32457	16757
1319	32500	16742
1320	32528	16719
1321	32548	16693
1322	32570	16666
1323	32586	16637
1324	32608	16611
1325	32643	16592
1326	32669	16568
1327	32707	16550
1328	32747	16534
1329	32764	16505
1330	32797	16485
1331	32816	16457
1332	32829	16426
1333	32849	16400
1334	32863	16370
1335	32884	16343
1336	32912	16320
1337	32939	16297
1338	32958	16270
1339	32982	16245
1340	33004	16219
1341	33022	16191
1342	33049	16167
1343	33082	16147
1344	33104	16121
1345	33120	16092
1346	33136	16064
1347	33155	16036
1348	33170	16007
1349	33191	15981
1350	33214	15955
1351	33227	15925
1352	33241	15895
1353	33259	15868
1354	33273	15838
1355	33292	15811
1356	33306	15781
1357	33325	15754
1358	33341	15726
1359	33356	15696
1360	33374	15669
1361	33398	15645
1362	33417	15617
1363	33437	15591
1364	33462	15567
1365	33478	15538
1366	33497	15511
1367	33523	15487
1368	33535	15457
1369	33552	15429
1370	33564	15399
1371	33585	15372
1372	33599	15343
1373	33620	15317
1374	33647	15294
1375	33673	15270
1376	33692	15243
1377	33711	15216
1378	33727	15188
1379	33745	15161
1380	33773	15138
1381	33830	15128
1382	33871	15111
1383	33910	15093
1384	33935	15068
1385	33964	15046
1386	33992	15023
1387	34010	14995
1388	34028	14968
1389	34046	14941
1390	34062	14913
1391	34078	14884
1392	34091	14855
1393	34112	14829
1394	34131	14802
1395	34147	14774
1396	34162	14745
1397	34182	14719
1398	34204	14694
1399	34220	14665
1400	34239	14639
1401	34254	14610
1402	34271	14582
1403	34283	14553
1404	34302	14526
1405	34333	14505
1406	34351	14477
1407	34371	14451
1408	34398	14428
1409	34410	14398
1410	34425	14370
1411	34441	14342
1412	34459	14315
1413	34480	14289
1414	34497	14262
1415	34512	14233
1416	34526	14205
1417	34550	14180
1418	34564	14152
1419	34581	14124
1420	34608	14101
1421	34623	14073
1422	34641	14046
1423	34657	14018
1424	34679	13993
1425	34693	13964
1426	34710	13937
1427	34726	13910
1428	34744	13883
1429	34761	13856
1430	34782	13830
1431	34798	13802
1432	34819	13777
1433	34836	13749
1434	34851	13722
1435	34872	13696
1436	34887	13668
1437	34907	13642
1438	34926	13616
1439	34944	13589
1440	34961	13562
1441	34978	13535
1442	34997	13509
1443	35022	13485
1444	35041	13458
1445	35061	13433
1446	35077	13405
1447	35098	13379
1448	35121	13355
1449	35148	13332
1450	35167	13306
1451	35194	13282
1452	35208	13254
1453	35221	13226
1454	35242	13200
1455	35266	13176
1456	35282	13149
1457	35299	13122
1458	35313	13094
1459	35332	13068
1460	35354	13043
1461	35379	13019
1462	35401	12994
1463	35421	12968
1464	35446	12944
1465	35462	12917
1466	35477	12889
1467	35495	12863
1468	35510	12836
1469	35528	12809
1470	35545	12782
1471	35559	12755
1472	35575	12728
